number,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
1394,Varvarin,Varvarin,43.7195,21.3712,Serbia,RS,SRB,Varvarin,admin,,1688871979
1395,Vidin,Vidin,43.99,22.8725,Bulgaria,BG,BGR,Vidin,admin,,1100463536
1396,Saint Helens,Saint Helens,53.45,-2.7333,United Kingdom,GB,GBR,St. Helens,admin,,1826775771
1397,RaÅ¾anj,Razanj,43.6744,21.5492,Serbia,RS,SRB,RaÅ¾anj,admin,,1688323517
1398,CÄ“sis,Cesis,57.3091,25.2761,Latvia,LV,LVA,CÄ“su Novads,admin,,1428840269
1399,Anenii Noi,Anenii Noi,46.8784,29.2348,Moldova,MD,MDA,Anenii Noi,admin,,1498650298
1400,Blagoevgrad,Blagoevgrad,42.0167,23.1,Bulgaria,BG,BGR,Blagoevgrad,admin,,1100214416
1401,Mionica,Mionica,44.2524,20.0817,Serbia,RS,SRB,Mionica,admin,,1688862283
1402,Soroca,Soroca,48.1566,28.2849,Moldova,MD,MDA,Soroca,admin,,1498912060
1403,Sisak,Sisak,45.4661,16.3783,Croatia,HR,HRV,SisaÄko-MoslavaÄka Å½upanija,admin,,1191526652
1404,AranÄ‘elovac,Arandelovac,44.3077,20.5612,Serbia,RS,SRB,AranÄ‘elovac,admin,,1688854200
1405,Kula,Kula,45.6109,19.5274,Serbia,RS,SRB,Kula,admin,,1688477275
1406,Gabrovo,Gabrovo,42.8747,25.3342,Bulgaria,BG,BGR,Gabrovo,admin,,1100696135
1407,Nova Vas,Nova Vas,45.7717,14.5058,Slovenia,SI,SVN,Bloke,admin,,1705701553
1408,ApaÄe,Apace,46.6972,15.9106,Slovenia,SI,SVN,ApaÄe,admin,,1705285338
1409,Cerkvenjak,Cerkvenjak,46.5706,15.9436,Slovenia,SI,SVN,Cerkvenjak,admin,,1705808302
1410,Lukovica pri DomÅ¾alah,Lukovica pri Domzalah,46.1667,14.7,Slovenia,SI,SVN,Lukovica,admin,,1705829201
1411,Krapina,Krapina,46.1608,15.8789,Croatia,HR,HRV,Krapinsko-Zagorska Å½upanija,admin,,1191389404
1412,Novi BeÄej,Novi Becej,45.6015,20.1364,Serbia,RS,SRB,Novi BeÄej,admin,,1688588712
1413,BeÄej,Becej,45.6196,20.04,Serbia,RS,SRB,BeÄej,admin,,1688492797
1414,JurÅ¡inci,Jursinci,46.4847,15.9714,Slovenia,SI,SVN,JurÅ¡inci,admin,,1705262198
1415,Aizkraukle,Aizkraukle,56.6029,25.2636,Latvia,LV,LVA,Aizkraukles Novads,admin,,1428407271
1416,HÃ®nceÅŸti,Hincesti,46.8305,28.5906,Moldova,MD,MDA,HÃ®nceÅŸti,admin,,1498402212
1417,Orhei,Orhei,47.3849,28.8245,Moldova,MD,MDA,Orhei,admin,,1498680500
1418,Gornji Grad,Gornji Grad,46.2953,14.8083,Slovenia,SI,SVN,Gornji Grad,admin,,1705879741
1419,Å½itoraÄ‘a,Zitorada,43.1902,21.7134,Serbia,RS,SRB,Å½itoraÄ‘a,admin,,1688262057
1420,Videm pri Ptuju,Videm pri Ptuju,46.3686,15.9064,Slovenia,SI,SVN,Videm,admin,,1705681768
1421,Titel,Titel,45.206,20.2949,Serbia,RS,SRB,Titel,admin,,1688633486
1422,Cirkulane,Cirkulane,46.3453,15.9952,Slovenia,SI,SVN,Cirkulane,admin,,1705650900
1423,Ungheni,Ungheni,47.2108,27.8005,Moldova,MD,MDA,Ungheni,admin,,1498687533
1424,Bar,Bar,42.0931,19.1003,Montenegro,ME,MNE,Bar,admin,,1499197266
1425,Ribnica,Ribnica,45.7386,14.7275,Slovenia,SI,SVN,Ribnica,admin,,1705675272
1426,Miren,Miren,45.8956,13.6075,Slovenia,SI,SVN,Miren-Kostanjevica,admin,,1705608129
1427,Planken,Planken,47.1844,9.5436,Liechtenstein,LI,LIE,Planken,admin,,1438419168
1428,Cocieri,Cocieri,47.3087,29.1101,Moldova,MD,MDA,DubÄƒsari,admin,,1498580757
1429,MeroÅ¡ina,Merosina,43.2813,21.7218,Serbia,RS,SRB,MeroÅ¡ina,admin,,1688733340
1430,Triesenberg,Triesenberg,47.1182,9.5444,Liechtenstein,LI,LIE,Triesenberg,admin,,1438813592
1431,CÄƒlÄƒraÅŸi,Calarasi,47.2556,28.3099,Moldova,MD,MDA,CÄƒlÄƒraÅŸi,admin,,1498598747
1432,FloreÅŸti,Floresti,47.8914,28.2931,Moldova,MD,MDA,FloreÅŸti,admin,,1498297203
1433,Podlehnik,Podlehnik,46.3353,15.88,Slovenia,SI,SVN,Podlehnik,admin,,1705352359
1434,Bovec,Bovec,46.3375,13.5528,Slovenia,SI,SVN,Bovec,admin,,1705609781
1435,Kotor,Kotor,42.4258,18.7719,Montenegro,ME,MNE,Kotor,admin,,1499573612
1436,Stara Pazova,Stara Pazova,44.9861,20.1597,Serbia,RS,SRB,Stara Pazova,admin,,1688866909
1437,Carnikava,Carnikava,57.1293,24.2842,Latvia,LV,LVA,Carnikavas Novads,admin,,1428447982
1438,Clervaux,Clervaux,50.0547,6.0314,Luxembourg,LU,LUX,Clervaux,admin,,1442118762
1439,Redange-sur-Attert,Redange-sur-Attert,49.7656,5.8908,Luxembourg,LU,LUX,Redange,admin,,1442099691
1440,HÃ³dmezÅ‘vÃ¡sÃ¡rhely,Hodmezovasarhely,46.4172,20.3292,Hungary,HU,HUN,HÃ³dmezÅ‘vÃ¡sÃ¡rhely,admin,,1348676241
1441,SÃ®ngerei,Singerei,47.6363,28.143,Moldova,MD,MDA,SÃ®ngerei,admin,,1498521430
1442,ZavrÄ,Zavrc,46.3917,16.0497,Slovenia,SI,SVN,ZavrÄ,admin,,1705477555
1443,Ribnica na Pohorju,Ribnica na Pohorju,46.535,15.2728,Slovenia,SI,SVN,Ribnica na Pohorju,admin,,1705830999
1444,Criuleni,Criuleni,47.2131,29.1593,Moldova,MD,MDA,Criuleni,admin,,1498171854
1445,Briceni,Briceni,48.3629,27.0779,Moldova,MD,MDA,Briceni,admin,,1498970287
1446,Ä¶ekava,Kekava,56.8296,24.2318,Latvia,LV,LVA,Ä¶ekavas Novads,admin,,1428331173
1447,TomaÅ¾ pri OrmoÅ¾u,Tomaz pri Ormozu,46.4842,16.0836,Slovenia,SI,SVN,Sveti TomaÅ¾,admin,,1705837424
1448,EdineÅ£,Edinet,48.1721,27.3034,Moldova,MD,MDA,EdineÅ£,admin,,1498114952
1449,BeoÄin,Beocin,45.1916,19.725,Serbia,RS,SRB,BeoÄin ,admin,,1688152997
1450,Ordino,Ordino,42.5563,1.5327,Andorra,AD,AND,Ordino,admin,,1020655238
1451,Targovishte,Targovishte,43.2592,26.5892,Bulgaria,BG,BGR,Targovishte,admin,,1100987486
1452,Bosilegrad,Bosilegrad,42.5005,22.4728,Serbia,RS,SRB,Bosilegrad,admin,,1688870763
1453,KniÄ‡,Knic,43.927,20.7197,Serbia,RS,SRB,KniÄ‡,admin,,1688545619
1454,Kostanjevica na Krki,Kostanjevica na Krki,45.8461,15.4222,Slovenia,SI,SVN,Kostanjevica na Krki,admin,,1705796422
1455,Canillo,Canillo,42.567,1.5981,Andorra,AD,AND,Canillo,admin,,1020594179
1456,Vitomarci,Vitomarci,46.5275,15.9394,Slovenia,SI,SVN,Sveti AndraÅ¾ v Slovenskih Goricah,admin,,1705653481
1457,Komen,Komen,45.8153,13.7483,Slovenia,SI,SVN,Komen,admin,,1705031068
1458,SeÄanj,Secanj,45.3676,20.7732,Serbia,RS,SRB,SeÄanj,admin,,1688905613
1459,BaÄki Petrovac,Backi Petrovac,45.3616,19.592,Serbia,RS,SRB,BaÄki Petrovac,admin,,1688400393
1460,TeleneÅŸti,Telenesti,47.5011,28.3654,Moldova,MD,MDA,TeleneÅŸti,admin,,1498811064
1461,CimiÅŸlia,Cimislia,46.5268,28.7644,Moldova,MD,MDA,CimiÅŸlia,admin,,1498766980
1462,MarijampolÄ—,Marijampole,54.5599,23.3541,Lithuania,LT,LTU,MarijampolÄ—,admin,,1440180524
1463,FÄƒleÅŸti,Falesti,47.5767,27.7126,Moldova,MD,MDA,FÄƒleÅŸti,admin,,1498180648
1464,Stockton-on-Tees,Stockton-on-Tees,54.5833,-1.4167,United Kingdom,GB,GBR,Stockton-on-Tees,admin,,1826259802
1465,Kuzma,Kuzma,46.8369,16.0833,Slovenia,SI,SVN,Kuzma,admin,,1705411351
1466,DivaÄa,Divaca,45.6847,13.9703,Slovenia,SI,SVN,DivaÄa,admin,,1705065298
1467,InÄukalns,Incukalns,57.0987,24.6863,Latvia,LV,LVA,InÄukalna Novads,admin,,1428675819
1468,OcniÅ£a,Ocnita,48.3827,27.4381,Moldova,MD,MDA,OcniÅ£a,admin,,1498334915
1469,Kozje,Kozje,46.075,15.5603,Slovenia,SI,SVN,Kozje,admin,,1705548274
1470,Jurovski Dol,Jurovski Dol,46.6064,15.7847,Slovenia,SI,SVN,Sveti Jurij v Slovenskih Goricah,admin,,1705288408
1471,Glodeni,Glodeni,47.7751,27.5189,Moldova,MD,MDA,Glodeni,admin,,1498553213
1472,KovaÄica,Kovacica,45.1109,20.6236,Serbia,RS,SRB,KovaÄica,admin,,1688530993
1473,ÄŒoka,Coka,45.9415,20.146,Serbia,RS,SRB,ÄŒoka,admin,,1688200508
1474,IkÅ¡Ä·ile,Ikskile,56.834,24.4968,Latvia,LV,LVA,IkÅ¡Ä·iles Novads,admin,,1428284061
1475,Dobje pri Planini,Dobje pri Planini,46.1367,15.4089,Slovenia,SI,SVN,Dobje,admin,,1705204927
1476,ÅžoldÄƒneÅŸti,Soldanesti,47.8161,28.7972,Moldova,MD,MDA,ÅžoldÄƒneÅŸti,admin,,1498087659
1477,Gornji Petrovci,Gornji Petrovci,46.8053,16.2225,Slovenia,SI,SVN,Gornji Petrovci,admin,,1705170234
1478,Moravske-Toplice,Moravske-Toplice,46.6875,16.2256,Slovenia,SI,SVN,Moravske Toplice,admin,,1705126489
1479,Podvelka,Podvelka,46.5869,15.3306,Slovenia,SI,SVN,Podvelka,admin,,1705523444
1480,Olaine,Olaine,56.7947,23.9358,Latvia,LV,LVA,Olaines Novads,admin,,1428220700
1481,Nisporeni,Nisporeni,47.0816,28.1714,Moldova,MD,MDA,Nisporeni,admin,,1498953988
1482,Makole,Makole,46.3172,15.6672,Slovenia,SI,SVN,Makole,admin,,1705304446
1483,Basarabeasca,Basarabeasca,46.3317,28.9636,Moldova,MD,MDA,Basarabeasca,admin,,1498894118
1484,Ä€daÅ¾i,Adazi,57.0705,24.3371,Latvia,LV,LVA,Ä€daÅ¾u Novads,admin,,1428843734
1485,Leova,Leova,46.4823,28.253,Moldova,MD,MDA,Leova,admin,,1498085636
1486,Comrat,Comrat,46.2946,28.6565,Moldova,MD,MDA,GÄƒgÄƒuzia,admin,,1498677351
1487,Å½abalj,Zabalj,45.3741,20.0707,Serbia,RS,SRB,Å½abalj,admin,,1688662344
1488,Ozolnieki,Ozolnieki,56.6899,23.7761,Latvia,LV,LVA,Ozolnieku Novads,admin,,1428973455
1489,Aberaeron,Aberaeron,52.25,-4.25,United Kingdom,GB,GBR,Ceredigion,admin,,1826410688
1490,MedveÄ‘a,Medveda,42.842,21.5858,Serbia,RS,SRB,MedveÄ‘a,admin,,1688014462
1491,CÄƒuÅŸeni,Causeni,46.6367,29.4111,Moldova,MD,MDA,CÄƒuÅŸeni,admin,,1498826686
1492,Ulcinj,Ulcinj,41.9283,19.2064,Montenegro,ME,MNE,Ulcinj,admin,,1499867182
1493,Vrbas,Vrbas,45.5704,19.6479,Serbia,RS,SRB,Vrbas,admin,,1688145915
1494,Å½itiÅ¡te,Zitiste,45.4854,20.5507,Serbia,RS,SRB,Å½itiÅ¡te,admin,,1688363591
1495,Taraclia,Taraclia,45.9027,28.6682,Moldova,MD,MDA,Taraclia,admin,,1498129687
1496,RazkriÅ¾je,Razkrizje,46.5217,16.2811,Slovenia,SI,SVN,RazkriÅ¾je,admin,,1705276725
1497,RoÅ¾aje,Rozaje,42.8439,20.1683,Montenegro,ME,MNE,RoÅ¾aje,admin,,1499854307
1498,ÄŒajetina,Cajetina,43.7497,19.715,Serbia,RS,SRB,ÄŒajetina,admin,,1688018668
1499,Rezina,Rezina,47.7493,28.9658,Moldova,MD,MDA,Rezina,admin,,1498876065
1500,Rogatec,Rogatec,46.2294,15.7003,Slovenia,SI,SVN,Rogatec,admin,,1705579021
1501,Sremska Mitrovica,Sremska Mitrovica,44.9764,19.6122,Serbia,RS,SRB,Sremska Mitrovica,admin,,1688974283
1502,Åžtefan VodÄƒ,Stefan Voda,46.5129,29.6619,Moldova,MD,MDA,Åžtefan-VodÄƒ,admin,,1498766864
1503,Ivanjica,Ivanjica,43.582,20.2284,Serbia,RS,SRB,Ivanjica,admin,,1688450536
1504,ÄŒrna na KoroÅ¡kem,Crna na Koroskem,46.4667,14.85,Slovenia,SI,SVN,ÄŒrna na KoroÅ¡kem,admin,,1705127725
1505,InÄ‘ija,Indija,45.0482,20.0816,Serbia,RS,SRB,InÄ‘ija,admin,,1688349740
1506,RÃ®ÅŸcani,Riscani,47.9479,27.5638,Moldova,MD,MDA,RÃ®ÅŸcani,admin,,1498650340
1507,Å½abari,Zabari,44.3562,21.2143,Serbia,RS,SRB,Å½abari,admin,,1688661944
1508,Cantemir,Cantemir,46.2774,28.2027,Moldova,MD,MDA,Cantemir,admin,,1498973808
1509,Osilnica,Osilnica,45.5292,14.6979,Slovenia,SI,SVN,Osilnica,admin,,1705839708
1510,Petrovac na Mlavi,Petrovac na Mlavi,44.3773,21.4198,Serbia,RS,SRB,Petrovac na Mlavi,admin,,1688674789
1511,Pazin,Pazin,45.2403,13.9367,Croatia,HR,HRV,Istarska Å½upanija,admin,,1191654566
1512,ElektrÄ—nai,Elektrenai,54.7863,24.6626,Lithuania,LT,LTU,ElektrÃ©nai,admin,,1440272776
1513,Mali IÄ‘oÅ¡,Mali Idos,45.7092,19.6663,Serbia,RS,SRB,Mali IÄ‘oÅ¡,admin,,1688501809
1514,Ub,Ub,44.4572,20.0762,Serbia,RS,SRB,Ub,admin,,1688701954
1515,RaÄa,Raca,44.2268,20.979,Serbia,RS,SRB,RaÄa,admin,,1688403125
1516,Srbobran,Srbobran,45.5481,19.7954,Serbia,RS,SRB,Srbobran,admin,,1688431448
1517,Ljig,Ljig,44.2266,20.2394,Serbia,RS,SRB,Ljig,admin,,1688555007
1518,Rekovac,Rekovac,43.8609,21.0958,Serbia,RS,SRB,Rekovac,admin,,1688955843
1519,Garkalne,Garkalne,57.0449,24.4195,Latvia,LV,LVA,Garkalnes Novads,admin,,1428447019
1520,Novi KneÅ¾evac,Novi Knezevac,46.041,20.0958,Serbia,RS,SRB,Novi KneÅ¾evac,admin,,1688706489
1521,LielvÄrde,Lielvarde,56.7213,24.8062,Latvia,LV,LVA,LielvÄrdes Novads,admin,,1428614074
1522,Sigulda,Sigulda,57.1538,24.8595,Latvia,LV,LVA,Siguldas Novads,admin,,1428703594
1523,Lajkovac,Lajkovac,44.37,20.1644,Serbia,RS,SRB,Lajkovac,admin,,1688900219
1524,Priboj,Priboj,43.5836,19.5258,Serbia,RS,SRB,Priboj,admin,,1688522811
1525,Bijelo Polje,Bijelo Polje,43.0292,19.7456,Montenegro,ME,MNE,Bijelo Polje,admin,,1499452756
1526,Grad,Grad,46.8,16.1,Slovenia,SI,SVN,Grad,admin,,1705033390
1527,Aleksandrovac,Aleksandrovac,43.4609,21.0539,Serbia,RS,SRB,Aleksandrovac,admin,,1688573505
1528,Berane,Berane,42.8425,19.8733,Montenegro,ME,MNE,Berane,admin,,1499204492
1529,Petnjica,Petnjica,42.9089,19.9644,Montenegro,ME,MNE,Petnjica,admin,,1499532482
1530,SodraÅ¾ica,Sodrazica,45.7611,14.6356,Slovenia,SI,SVN,SodraÅ¾ica,admin,,1705295579
1531,Jonava,Jonava,55.0801,24.2754,Lithuania,LT,LTU,Jonava,admin,,1440040612
1532,Dobrovnik,Dobrovnik,46.6514,16.3525,Slovenia,SI,SVN,Dobrovnik,admin,,1705602796
1533,Malo CrniÄ‡e,Malo Crnice,44.5603,21.2906,Serbia,RS,SRB,Malo CrniÄ‡e,admin,,1688544172
1534,PiÅ†Ä·i,Pinki,56.9419,23.9137,Latvia,LV,LVA,BabÄ«tes Novads,admin,,1428171019
1535,KurÅ¡umlija,Kursumlija,43.139,21.2735,Serbia,RS,SRB,KurÅ¡umlija,admin,,1688343996
1536,RaÅ¡ka,Raska,43.2859,20.6135,Serbia,RS,SRB,RaÅ¡ka,admin,,1688129790
1537,Mislinja,Mislinja,46.4411,15.1956,Slovenia,SI,SVN,Mislinja,admin,,1705898157
1538,Golubac,Golubac,44.6529,21.6308,Serbia,RS,SRB,Golubac,admin,,1688460377
1539,Trnovska Vas,Trnovska Vas,46.5167,15.9,Slovenia,SI,SVN,Trnovska Vas,admin,,1705654373
1540,PeÄ‡inci,Pecinci,44.9089,19.9664,Serbia,RS,SRB,PeÄ‡inci,admin,,1688856329
1541,Nova Crnja,Nova Crnja,45.6685,20.6042,Serbia,RS,SRB,Nova Crnja,admin,,1688294163
1542,Druskininkai,Druskininkai,54.0157,23.987,Lithuania,LT,LTU,Druskininkai,admin,,1440489111
1543,MaÅ¾eikiai,Mazeikiai,56.3122,22.3265,Lithuania,LT,LTU,MaÅ¾eikiai,admin,,1440746512
1544,SeinÃ¤joki,Seinajoki,62.8,22.8333,Finland,FI,FIN,EtelÃ¤-Pohjanmaa,admin,,1246118146
1545,BaÄ,Bac,45.3923,19.2367,Serbia,RS,SRB,BaÄ,admin,,1688168992
1546,Smolyan,Smolyan,41.5853,24.6919,Bulgaria,BG,BGR,Smolyan,admin,,1100429166
1547,PodÄetrtek,Podcetrtek,46.1569,15.5986,Slovenia,SI,SVN,PodÄetrtek,admin,,1705261000
1548,DonduÅŸeni,Donduseni,48.2394,27.6056,Moldova,MD,MDA,DonduÅŸeni,admin,,1498280582
1549,Irig,Irig,45.1001,19.8603,Serbia,RS,SRB,Irig,admin,,1688660485
1550,Kretinga,Kretinga,55.8888,21.2445,Lithuania,LT,LTU,Kretinga,admin,,1440720895
1551,Majdanpek,Majdanpek,44.4228,21.9358,Serbia,RS,SRB,Majdanpek,admin,,1688109331
1552,Danilovgrad,Danilovgrad,42.5472,19.1053,Montenegro,ME,MNE,Danilovgrad,admin,,1499538261
1553,Ogre,Ogre,56.8113,24.6113,Latvia,LV,LVA,Ogres Novads,admin,,1428832851
1554,Ruma,Ruma,45.0079,19.8171,Serbia,RS,SRB,Ruma,admin,,1688037789
1555,SkrÄ«veri,Skriveri,56.6485,25.1195,Latvia,LV,LVA,SkrÄ«veru Novads,admin,,1428849429
1556,Trakai,Trakai,54.6399,24.936,Lithuania,LT,LTU,Trakai,admin,,1440324561
1557,Hrib-LoÅ¡ki Potok,Hrib-Loski Potok,45.7011,14.5911,Slovenia,SI,SVN,LoÅ¡ki Potok,admin,,1705118688
1558,BirÅ¡tonas,Birstonas,54.6048,24.0311,Lithuania,LT,LTU,BirÅ¡tono,admin,,1440134144
1559,NikÅ¡iÄ‡,Niksic,42.775,18.9583,Montenegro,ME,MNE,NikÅ¡iÄ‡,admin,,1499844133
1560,Beverley,Beverley,53.8333,-0.4167,United Kingdom,GB,GBR,East Riding of Yorkshire,admin,,1826700096
1561,Irvine,Irvine,55.6,-4.6667,United Kingdom,GB,GBR,North Ayrshire,admin,,1826965925
1562,Bauska,Bauska,56.4079,24.1944,Latvia,LV,LVA,Bauskas Novads,admin,,1428015452
1563,Utena,Utena,55.4976,25.5992,Lithuania,LT,LTU,Utena,admin,,1440298742
1564,TauragÄ—,Taurage,55.2522,22.2897,Lithuania,LT,LTU,TauragÄ—,admin,,1440115384
1565,PlungÄ—,Plunge,55.9077,21.8456,Lithuania,LT,LTU,PlungÄ—,admin,,1440542185
1566,Silistra,Silistra,44.1167,27.2667,Bulgaria,BG,BGR,Silistra,admin,,1100458181
1567,Alibunar,Alibunar,45.0789,20.9682,Serbia,RS,SRB,Alibunar,admin,,1688248362
1568,Å ilutÄ—,Silute,55.3453,21.4733,Lithuania,LT,LTU,Å ilutÄ—,admin,,1440568024
1569,Kobilje,Kobilje,46.6847,16.3978,Slovenia,SI,SVN,Kobilje,admin,,1705965317
1570,Vladimirci,Vladimirci,44.6158,19.7843,Serbia,RS,SRB,Vladimirci,admin,,1688070989
1571,Baldone,Baldone,56.7445,24.4008,Latvia,LV,LVA,Baldones Novads,admin,,1428735750
1572,PreiÄ¼i,Preili,56.294,26.7248,Latvia,LV,LVA,PreiÄ¼u Novads,admin,,1428460035
1573,VilkaviÅ¡kis,Vilkaviskis,54.648,23.0305,Lithuania,LT,LTU,VilkaviÅ¡kis,admin,,1440557692
1574,Kranjska Gora,Kranjska Gora,46.4839,13.7894,Slovenia,SI,SVN,Kranjska Gora,admin,,1705443136
1575,Iecava,Iecava,56.5977,24.2076,Latvia,LV,LVA,Iecavas Novads,admin,,1428743931
1576,Kilmarnock,Kilmarnock,55.6333,-4.5333,United Kingdom,GB,GBR,East Ayrshire,admin,,1826595229
1577,PriekuÄ¼i,Priekuli,57.3115,25.3571,Latvia,LV,LVA,PriekuÄ¼u Novads,admin,,1428165145
1578,Plav,Plav,42.5969,19.9456,Montenegro,ME,MNE,Plav,admin,,1499247875
1579,Gusinje,Gusinje,42.5619,19.8339,Montenegro,ME,MNE,Gusinje,admin,,1499342041
1580,TelÅ¡iai,Telsiai,55.9831,22.2343,Lithuania,LT,LTU,TelÅ¡iai,admin,,1440908000
1581,KÄ—dainiai,Kedainiai,55.2878,23.9727,Lithuania,LT,LTU,KÄ—dainiai,admin,,1440351434
1582,Å½etale,Zetale,46.275,15.7939,Slovenia,SI,SVN,Å½etale,admin,,1705941695
1583,Tutin,Tutin,42.99,20.3334,Serbia,RS,SRB,Tutin,admin,,1688161411
1584,BabuÅ¡nica,Babusnica,43.068,22.4115,Serbia,RS,SRB,BabuÅ¡nica,admin,,1688685780
1585,KaiÅ¡iadorys,Kaisiadorys,54.8653,24.4682,Lithuania,LT,LTU,KaiÅ¡iadorys,admin,,1440257941
1586,Brus,Brus,43.3846,21.0289,Serbia,RS,SRB,Brus,admin,,1688936225
1587,Tukums,Tukums,56.9676,23.1555,Latvia,LV,LVA,Tukuma Novads,admin,,1428304262
1588,Dobele,Dobele,56.6237,23.2751,Latvia,LV,LVA,Dobeles Novads,admin,,1428641580
1589,Nida,Nida,55.3086,20.9965,Lithuania,LT,LTU,Neringa,admin,,1440271703
1590,Prienai,Prienai,54.636,23.9458,Lithuania,LT,LTU,Prienai,admin,,1440412268
1591,UkmergÄ—,Ukmerge,55.2494,24.7636,Lithuania,LT,LTU,UkmergÄ—,admin,,1440784663
1592,AkmenÄ—,Akmene,56.25,22.75,Lithuania,LT,LTU,AkmenÄ—,admin,,1440240618
1593,Kalvarija,Kalvarija,54.4172,23.2283,Lithuania,LT,LTU,Kalvarijos,admin,,1440799248
1594,Å alovci,Salovci,46.825,16.2981,Slovenia,SI,SVN,Å alovci,admin,,1705296581
1595,OseÄina,Osecina,44.3728,19.601,Serbia,RS,SRB,OseÄina,admin,,1688862457
1596,RadviliÅ¡kis,Radviliskis,55.8111,23.5411,Lithuania,LT,LTU,RadviliÅ¡kis,admin,,1440712589
1597,Veliko GradiÅ¡te,Veliko Gradiste,44.7638,21.5163,Serbia,RS,SRB,Veliko GradiÅ¡te,admin,,1688050059
1598,ViÄ¼Äni,Vilani,56.5505,26.9298,Latvia,LV,LVA,ViÄ¼Änu Novads,admin,,1428636034
1599,KuÄevo,Kucevo,44.4767,21.6712,Serbia,RS,SRB,KuÄevo,admin,,1688495771
1600,LÄ«gatne,Ligatne,57.2379,25.0436,Latvia,LV,LVA,LÄ«gatnes Novads,admin,,1428643118
1601,Koceljeva,Koceljeva,44.4687,19.8214,Serbia,RS,SRB,Koceljeva,admin,,1688585119
1602,Temerin,Temerin,45.4095,19.8911,Serbia,RS,SRB,Temerin,admin,,1688171551
1603,KazlÅ³ RÅ«da,Kazlu Ruda,54.7497,23.495,Lithuania,LT,LTU,KazlÅ³ RÅ«dos,admin,,1440371651
1604,Raseiniai,Raseiniai,55.3797,23.1239,Lithuania,LT,LTU,Raseiniai,admin,,1440481520
1605,Mojkovac,Mojkovac,42.9639,19.5825,Montenegro,ME,MNE,Mojkovac,admin,,1499103009
1606,GadÅ¾in Han,Gadzin Han,43.2223,22.0333,Serbia,RS,SRB,GadÅ¾in Han,admin,,1688569895
1607,Roja,Roja,57.5015,22.8088,Latvia,LV,LVA,Rojas Novads,admin,,1428577367
1608,LÄ«vÄni,Livani,56.3567,26.1761,Latvia,LV,LVA,LÄ«vÄnu Novads,admin,,1428769984
1609,Lapovo,Lapovo,44.1877,21.0969,Serbia,RS,SRB,Lapovo,admin,,1688267080
1610,Opovo,Opovo,45.0522,20.4313,Serbia,RS,SRB,Opovo,admin,,1688371736
1611,RopaÅ¾i,Ropazi,56.9747,24.6329,Latvia,LV,LVA,RopaÅ¾u Novads,admin,,1428220999
1612,Å ilalÄ—,Silale,55.4898,22.1869,Lithuania,LT,LTU,Å ilalÄ—,admin,,1440106904
1613,Å akiai,Sakiai,54.9534,23.0478,Lithuania,LT,LTU,Å akiai,admin,,1440362808
1614,Å alÄininkai,Salcininkai,54.3086,25.3868,Lithuania,LT,LTU,Å alÄininkai,admin,,1440401402
1615,Pljevlja,Pljevlja,43.3522,19.3542,Montenegro,ME,MNE,Pljevlja,admin,,1499255431
1616,GrobiÅ†a,Grobina,56.5358,21.1747,Latvia,LV,LVA,GrobiÅ†as Novads,admin,,1428780265
1617,SmÄrde,Smarde,56.9533,23.3387,Latvia,LV,LVA,Engures Novads,admin,,1428580716
1618,JoniÅ¡kis,Joniskis,56.2394,23.6154,Lithuania,LT,LTU,JoniÅ¡kis,admin,,1440592411
1619,Pasvalys,Pasvalys,56.0625,24.3997,Lithuania,LT,LTU,Pasvalys,admin,,1440957197
1620,Kajaani,Kajaani,64.2333,27.6833,Finland,FI,FIN,Kainuu,admin,,1246377765
1621,Skuodas,Skuodas,56.2706,21.5321,Lithuania,LT,LTU,Skuodas,admin,,1440264405
1622,Talsi,Talsi,57.2465,22.5876,Latvia,LV,LVA,Talsu Novads,admin,,1428411666
1623,Å irvintos,Sirvintos,55.044,24.9545,Lithuania,LT,LTU,Å irvintos,admin,,1440054141
1624,Bistrica ob Sotli,Bistrica ob Sotli,46.0589,15.6642,Slovenia,SI,SVN,Bistrica ob Sotli,admin,,1705641346
1625,KrÄslava,Kraslava,55.8969,27.172,Latvia,LV,LVA,KrÄslavas Novads,admin,,1428739484
1626,PilsrundÄle,Pilsrundale,56.4181,24.0162,Latvia,LV,LVA,RundÄles Novads,admin,,1428889985
1627,MÄ“rsrags,Mersrags,57.3364,23.1235,Latvia,LV,LVA,MÄ“rsraga Novads,admin,,1428954276
1628,RokiÅ¡kis,Rokiskis,55.9587,25.5947,Lithuania,LT,LTU,RokiÅ¡kis,admin,,1440918695
1629,Jurbarkas,Jurbarkas,55.0756,22.7642,Lithuania,LT,LTU,Jurbarkas,admin,,1440845969
1630,TÄ“rvete,Tervete,56.4798,23.3902,Latvia,LV,LVA,TÄ“rvetes Novads,admin,,1428176770
1631,KelmÄ—,Kelme,55.6301,22.9349,Lithuania,LT,LTU,KelmÄ—,admin,,1440476751
1632,MÄlpils,Malpils,57.0101,24.9578,Latvia,LV,LVA,MÄlpils Novads,admin,,1428737728
1633,KupiÅ¡kis,Kupiskis,55.8401,24.9803,Lithuania,LT,LTU,KupiÅ¡kis,admin,,1440122297
1634,BirÅ¾ai,Birzai,56.1986,24.7521,Lithuania,LT,LTU,BirÅ¾ai,admin,,1440132489
